0.1418,0,0
0.18906,0,0.023398
0.23633,0.0055547,0
0.33086,0.0055547,0
0.37813,0.0055547,0
0.42539,0,0.023398
0.47266,0,0.023398
0.51992,0,0
0.51992,0,0
0.56719,0.0055547,0
0.61445,0,0
0.66172,0,0
0.70898,0,0
0.75625,0,0
0.80352,0,0
0.80352,0,0
0.85078,0.0055547,0
0.89805,0,0
0.94531,0,0
0.94531,0,0
0.99258,0,0
0.99258,0,0
1.0398,0.0055547,0
1.0871,0,0
1.0871,0,0
1.1344,0.0055547,-0.023398
1.1344,0.0055547,0
1.1816,0,-0.023398
1.1816,0,0
1.2289,0,0
1.2289,0,0
1.2762,0.0055547,-0.023398
1.2762,0.0055547,-0.023398
1.3234,0,-0.023398
1.3234,0,-0.023398
1.3707,0,-0.023398
1.3707,0,-0.023398
1.3707,0,-0.023398
1.418,0,-0.023398
1.418,0.0055547,-0.023398
1.418,0.0055547,-0.023398
1.4652,0,-0.023398
1.4652,0,-0.023398
1.5125,0,-0.023398
1.5125,0.0055547,-0.023398
1.5125,0.0055547,-0.046797
1.5125,0,-0.023398
1.5598,0,-0.023398
1.5598,0,-0.023398
1.5598,0.0055547,-0.046797
1.607,0,-0.046797
1.607,0,-0.046797
1.607,0,-0.046797
1.607,0.0055547,-0.046797
1.6543,0,-0.046797
1.6543,0,-0.046797
1.6543,0,-0.046797
1.6543,0.0055547,-0.023398
1.6543,0,-0.046797
1.6543,0.0055547,-0.046797
1.7016,0.0055547,-0.046797
1.7016,-0.0055547,-0.046797
1.7016,0,-0.046797
1.7488,0,-0.046797
1.7016,0,-0.046797
1.7488,0,-0.070195
1.7488,0.0055547,-0.046797
1.7488,0,-0.070195
1.7488,0,-0.046797
1.7488,0,-0.070195
1.7488,0,-0.070195
1.7961,0,-0.046797
1.7961,0.0055547,-0.070195
1.7961,0.0055547,-0.070195
1.7961,0.0055547,-0.070195
1.7961,0,-0.070195
1.7961,0.0055547,-0.070195
1.7961,0,-0.070195
1.8434,0,-0.070195
1.8434,0,-0.093594
1.8434,0,-0.070195
1.8434,0,-0.093594
1.8434,0.0055547,-0.070195
1.8434,0,-0.093594
1.8434,0,-0.093594
1.8434,-0.0055547,-0.070195
1.8434,0,-0.093594
1.8434,0.0055547,-0.093594
1.8434,0.011109,-0.093594
1.8906,0,-0.093594
1.8906,0,-0.093594
1.8906,0,-0.093594
1.8906,0,-0.093594
1.8906,0,-0.093594
1.8906,0.0055547,-0.093594
1.8906,0,-0.093594
1.8906,0,-0.093594
