-0.59223,-0.16092,-2.1219,0.47218,1.5148,-1.6929,0.1372,0.064214,0.21976,-0.025861,-0.2388,0.21349
-0.59168,-0.16066,-2.121,0.47208,1.5138,-1.6921,0.13748,0.06933,0.22558,-0.032514,-0.23956,0.21512
-0.59116,-0.16036,-2.1201,0.47194,1.5129,-1.6912,0.13785,0.072079,0.23258,-0.039887,-0.24023,0.21722
-0.5906,-0.16006,-2.1192,0.47176,1.5119,-1.6904,0.13844,0.072534,0.23928,-0.047121,-0.2409,0.21951
-0.59004,-0.15978,-2.1182,0.47155,1.5109,-1.6894,0.139,0.071309,0.24424,-0.05349,-0.24141,0.2216
-0.58948,-0.15951,-2.1172,0.47133,1.5099,-1.6886,0.13905,0.069198,0.24679,-0.058657,-0.24149,0.22311
-0.58893,-0.15923,-2.1162,0.47108,1.509,-1.6877,0.13813,0.06681,0.24732,-0.062747,-0.24093,0.22379
-0.58837,-0.15896,-2.1152,0.47082,1.508,-1.6867,0.13613,0.064411,0.24706,-0.066175,-0.23982,0.22365
-0.58783,-0.15872,-2.1142,0.47056,1.507,-1.6859,0.13339,0.062024,0.24754,-0.06936,-0.23863,0.2229
-0.58732,-0.15848,-2.1133,0.47028,1.5061,-1.685,0.13059,0.059697,0.24975,-0.072464,-0.23811,0.22195
-0.5868,-0.15823,-2.1122,0.46998,1.5052,-1.6841,0.12852,0.057769,0.25379,-0.075331,-0.23897,0.22125
-0.58627,-0.158,-2.1112,0.46969,1.5042,-1.6832,0.12774,0.056931,0.2588,-0.077643,-0.24156,0.22123
-0.58578,-0.15778,-2.1102,0.46935,1.5032,-1.6823,0.12841,0.058021,0.26358,-0.079214,-0.24563,0.22214
-0.58526,-0.15755,-2.1091,0.46902,1.5023,-1.6815,0.13025,0.061644,0.26723,-0.080234,-0.25039,0.22405
-0.58472,-0.15729,-2.108,0.46871,1.5012,-1.6805,0.13273,0.067807,0.26975,-0.081305,-0.25476,0.22681
-0.58418,-0.15701,-2.107,0.46839,1.5002,-1.6796,0.13527,0.075761,0.27207,-0.083212,-0.25781,0.23011
-0.58366,-0.15668,-2.1059,0.46806,1.4992,-1.6787,0.13747,0.08414,0.27554,-0.086558,-0.25911,0.23356
-0.5831,-0.15633,-2.1048,0.4677,1.4981,-1.6778,0.13921,0.091331,0.28114,-0.091425,-0.25893,0.23685
-0.58254,-0.15595,-2.1036,0.46731,1.4971,-1.6768,0.14065,0.095936,0.28876,-0.097287,-0.25812,0.23979
-0.58198,-0.15556,-2.1025,0.46691,1.496,-1.6758,0.14206,0.09716,0.29702,-0.10321,-0.25771,0.24243
-0.5814,-0.15518,-2.1012,0.46649,1.495,-1.6749,0.14373,0.095014,0.30368,-0.10826,-0.25852,0.24503
-0.58079,-0.15481,-2.1,0.46606,1.494,-1.6739,0.14574,0.090295,0.30668,-0.11192,-0.26076,0.24793
-0.58022,-0.15444,-2.0988,0.4656,1.493,-1.6729,0.14794,0.084393,0.3051,-0.11432,-0.264,0.25143
-0.57966,-0.15413,-2.0976,0.46511,1.4919,-1.6719,0.15001,0.078953,0.29972,-0.1161,-0.26734,0.25564
-0.57905,-0.15382,-2.0964,0.46466,1.4908,-1.6708,0.15166,0.075469,0.29278,-0.11806,-0.26984,0.26038
-0.57842,-0.15352,-2.0952,0.46419,1.4897,-1.6698,0.15281,0.074889,0.28707,-0.12078,-0.27096,0.2652
-0.57781,-0.15322,-2.0941,0.4637,1.4886,-1.6687,0.15378,0.077339,0.28479,-0.12434,-0.27075,0.26954
-0.5772,-0.15291,-2.093,0.46319,1.4876,-1.6676,0.15523,0.08206,0.28662,-0.12831,-0.26985,0.27293
