0,0,-0.0005122,0
0.0028403,-0.011651,0.0031648,0
0.0037008,-0.017611,0.0050363,0
-0.0017254,0.0042809,-0.0017177,0
-0.0011045,0.0013729,-0.0005546,0
0.00030904,0.0053585,-0.0059264,0
-0.0042194,0.012933,-0.0085964,0.01585
0.00080287,-5.8801e-05,-0.004592,0.048983
0.00069703,-0.0093544,-0.0035359,0.14051
0.0074958,-0.0065036,-0.0056169,0.15143
0.018956,-0.0194,-0.0049871,0.21519
0.022642,-0.0089441,-0.0095441,0.23413
0.03421,0.00099399,-0.017491,0.24657
0.043271,-0.0078493,-0.016649,0.27373
0.050933,-0.016656,-0.015604,0.29225
0.063411,-0.0029642,-0.024405,0.29801
0.072153,-0.0088545,-0.024792,0.31043
0.083065,-0.023205,-0.024499,0.31384
0.089482,-0.026376,-0.024813,0.32141
0.10221,-0.014794,-0.032805,0.32361
0.10911,-0.012072,-0.035217,0.32807
0.12083,-0.014882,-0.037875,0.33245
0.12481,-0.02619,-0.036264,0.33287
0.12977,-0.026062,-0.03748,0.33434
0.14025,-0.012073,-0.045752,0.33467
0.14619,-0.017392,-0.045461,0.33467
0.15449,-0.020663,-0.048757,0.33464
0.16119,-0.018971,-0.050472,0.33457
0.17882,-0.017801,-0.054686,0.33467
0.18144,-0.014229,-0.058451,0.33467
0.18536,-0.023259,-0.056599,0.3337
0.19486,-0.013901,-0.062485,0.33299
0.20242,-0.015701,-0.063417,0.33244
0.21126,-0.016771,-0.067238,0.3317
0.21686,-0.022725,-0.066591,0.33019
0.23153,-0.015959,-0.072791,0.32974
0.23886,-0.016111,-0.074247,0.32923
0.25046,-0.023642,-0.075974,0.32931
0.25114,-0.031904,-0.074543,0.32993
0.25774,-0.029842,-0.076431,0.33023
0.27448,-0.031307,-0.080401,0.33119
0.27748,-0.025774,-0.083744,0.33353
0.29011,-0.048444,-0.08116,0.33406
0.29375,-0.036774,-0.087133,0.33518
0.31243,-0.038626,-0.090336,0.33558
0.31587,-0.028752,-0.094999,0.33529
0.32245,-0.030116,-0.09606,0.33502
0.33476,-0.02981,-0.10047,0.33487
0.3372,-0.041441,-0.09768,0.33481
0.35351,-0.05133,-0.098313,0.33458
0.35904,-0.043431,-0.10275,0.33493
0.36708,-0.052733,-0.10407,0.33494
0.37183,-0.049161,-0.10701,0.33517
0.37691,-0.048926,-0.10884,0.33524
0.38868,-0.041853,-0.11655,0.33539
0.39423,-0.050664,-0.1145,0.33568
0.40185,-0.04303,-0.12084,0.33583
0.41024,-0.049761,-0.12031,0.33519
0.42423,-0.046099,-0.12547,0.33447
0.43069,-0.053288,-0.12464,0.33431
0.44131,-0.059796,-0.12701,0.33338
0.44517,-0.062823,-0.12752,0.33308
0.45204,-0.067472,-0.12723,0.33339
0.465,-0.069395,-0.13056,0.33363
0.47145,-0.068471,-0.1326,0.33378
0.48048,-0.070458,-0.13672,0.3345
0.48942,-0.078362,-0.1354,0.33503
0.50161,-0.072396,-0.14288,0.33567
0.50796,-0.078397,-0.1433,0.33597
0.51202,-0.077496,-0.14378,0.3368
0.52529,-0.078366,-0.14794,0.3369
0.52903,-0.083298,-0.14742,0.33677
0.54334,-0.082956,-0.15334,0.33647
0.54961,-0.091681,-0.15125,0.33516
0.55996,-0.084667,-0.15808,0.33486
0.56616,-0.085264,-0.1598,0.33349
0.56818,-0.086353,-0.16096,0.33319
0.58377,-0.088822,-0.16472,0.33351
0.58701,-0.090001,-0.16599,0.33336
0.59945,-0.089361,-0.17217,0.33412
0.60222,-0.099127,-0.16914,0.33497
0.61658,-0.08487,-0.17954,0.3355
0.61995,-0.083789,-0.18175,0.3368
0.63327,-0.094873,-0.18218,0.3368
0.63895,-0.089465,-0.18612,0.33666
0.64305,-0.093007,-0.18674,0.33653
0.65438,-0.10075,-0.18774,0.33653
0.65939,-0.10047,-0.19011,0.33643
0.67119,-0.10522,-0.19302,0.3365
0.67307,-0.099608,-0.19696,0.33622
0.68863,-0.11159,-0.19659,0.33615
0.69572,-0.11438,-0.19776,0.33575
0.69775,-0.1141,-0.19905,0.33546
0.71105,-0.12394,-0.20021,0.3353
0.71387,-0.12128,-0.20299,0.33538
0.72783,-0.12547,-0.20673,0.33553
0.73129,-0.12578,-0.20856,0.33627
0.74353,-0.12285,-0.21514,0.33636
0.74959,-0.12575,-0.21549,0.33621
0.76127,-0.14197,-0.21378,0.33627
0.76398,-0.13481,-0.21855,0.33627
0.7705,-0.13579,-0.21984,0.33663
0.781,-0.13795,-0.22512,0.337
0.78783,-0.13771,-0.22666,0.33722
0.79807,-0.13486,-0.23287,0.33733
0.80188,-0.13551,-0.23474,0.33733
0.81697,-0.14893,-0.23471,0.33779
0.81916,-0.15026,-0.23518,0.33764
0.82521,-0.15368,-0.23609,0.33712
0.83628,-0.15047,-0.24184,0.33681
0.84248,-0.15739,-0.24074,0.33489
0.85558,-0.15902,-0.24509,0.33433
0.85929,-0.16174,-0.24583,0.33402
0.87212,-0.16695,-0.24915,0.33339
0.87921,-0.17329,-0.24862,0.33339
0.88314,-0.17207,-0.25138,0.33377
0.89825,-0.17182,-0.2583,0.33458
0.90085,-0.17407,-0.25817,0.33504
0.91544,-0.18144,-0.26097,0.33575
0.91885,-0.18546,-0.2609,0.33597
0.93292,-0.18261,-0.26786,0.3368
