-0.59202,-0.16034,-2.1218,0.47173,1.5249,-1.6928,0.13569,0.070164,0.22324,-0.042359,-0.29111,0.20617
-0.59149,-0.16005,-2.1209,0.47155,1.5237,-1.692,0.13543,0.071886,0.23087,-0.047777,-0.29081,0.20766
-0.59097,-0.15977,-2.12,0.47134,1.5225,-1.6912,0.13542,0.072127,0.2388,-0.053154,-0.29028,0.21007
-0.59041,-0.15949,-2.119,0.47112,1.5214,-1.6903,0.1358,0.071146,0.24529,-0.058542,-0.28982,0.21315
-0.58987,-0.15919,-2.118,0.47087,1.5202,-1.6894,0.13629,0.069178,0.24909,-0.063931,-0.28943,0.21639
-0.58933,-0.15893,-2.117,0.47061,1.5191,-1.6886,0.13633,0.066387,0.25007,-0.069106,-0.28895,0.21921
-0.58877,-0.15867,-2.116,0.47033,1.518,-1.6877,0.13548,0.062933,0.24931,-0.073643,-0.28824,0.22113
-0.58823,-0.15842,-2.115,0.47003,1.5167,-1.6868,0.13367,0.059108,0.24859,-0.077071,-0.28741,0.22197
-0.5877,-0.1582,-2.114,0.46972,1.5156,-1.6859,0.13137,0.055452,0.24957,-0.079157,-0.28684,0.22181
-0.58718,-0.15797,-2.113,0.46939,1.5145,-1.6851,0.12937,0.052759,0.25298,-0.080132,-0.28701,0.22105
-0.58667,-0.15778,-2.112,0.46906,1.5133,-1.6842,0.12848,0.051927,0.25833,-0.080732,-0.28821,0.22024
-0.58617,-0.15757,-2.1109,0.46874,1.5122,-1.6833,0.12914,0.053703,0.26425,-0.081957,-0.29037,0.21997
-0.58565,-0.15734,-2.1099,0.46841,1.511,-1.6824,0.13133,0.058406,0.26932,-0.084674,-0.29296,0.22066
-0.5851,-0.1571,-2.1088,0.46808,1.5098,-1.6815,0.13454,0.065753,0.27289,-0.089226,-0.29519,0.2225
-0.58455,-0.15682,-2.1077,0.46771,1.5087,-1.6806,0.13803,0.074839,0.27554,-0.095278,-0.29631,0.22541
-0.584,-0.1565,-2.1066,0.46731,1.5075,-1.6797,0.14112,0.08428,0.27876,-0.10197,-0.29597,0.22904
-0.58345,-0.15614,-2.1054,0.46688,1.5063,-1.6788,0.14343,0.092488,0.2841,-0.10834,-0.29436,0.23293
-0.58285,-0.15575,-2.1043,0.46644,1.5051,-1.6779,0.14494,0.098016,0.29217,-0.11373,-0.2921,0.23667
-0.58228,-0.15537,-2.1031,0.46597,1.5039,-1.6769,0.14595,0.099896,0.302,-0.11805,-0.29001,0.24002
-0.5817,-0.15495,-2.1019,0.4655,1.5028,-1.6759,0.14685,0.097926,0.31126,-0.12172,-0.2887,0.24298
-0.58109,-0.15458,-2.1006,0.46499,1.5016,-1.675,0.14793,0.092814,0.31711,-0.12537,-0.28839,0.24583
-0.5805,-0.15422,-2.0994,0.4645,1.5005,-1.6739,0.14925,0.086101,0.31762,-0.12944,-0.28885,0.24896
-0.5799,-0.15389,-2.0981,0.46396,1.4994,-1.673,0.15061,0.079824,0.3127,-0.13398,-0.28959,0.2527
-0.57931,-0.15357,-2.0968,0.46342,1.4982,-1.6719,0.15169,0.075964,0.30433,-0.13862,-0.29019,0.25721
-0.5787,-0.15327,-2.0956,0.46284,1.497,-1.6709,0.15228,0.075827,0.29581,-0.14287,-0.29051,0.2623
-0.57809,-0.15298,-2.0945,0.46227,1.4958,-1.6698,0.15253,0.079587,0.29038,-0.14637,-0.29075,0.26757
-0.57748,-0.15265,-2.0933,0.46167,1.4947,-1.6688,0.15299,0.086178,0.28988,-0.14907,-0.29131,0.27248
-0.57685,-0.15228,-2.0922,0.46106,1.4936,-1.6676,0.15455,0.093615,0.2942,-0.15117,-0.29248,0.27659
-0.57622,-0.1519,-2.091,0.46047,1.4923,-1.6666,0.15803,0.099644,0.30155,-0.15302,-0.29417,0.27968
-0.57561,-0.15148,-2.0898,0.45986,1.4911,-1.6654,0.16385,0.10249,0.30964,-0.15483,-0.2959,0.28188
-0.57493,-0.15108,-2.0885,0.45921,1.49,-1.6643,0.17163,0.10141,0.31688,-0.1566,-0.29696,0.28355
-0.57423,-0.15067,-2.0872,0.4586,1.4888,-1.6632,0.18025,0.096935,0.3231,-0.15809,-0.29677,0.28515
-0.57348,-0.15029,-2.0859,0.45796,1.4876,-1.662,0.18811,0.090635,0.32929,-0.159,-0.29531,0.28706
-0.57271,-0.14996,-2.0846,0.45731,1.4865,-1.6608,0.19375,0.084638,0.33663,-0.159,-0.29322,0.28946
-0.57194,-0.14963,-2.0832,0.45667,1.4852,-1.6597,0.19638,0.081,0.34542,-0.15789,-0.29168,0.29226
-0.57114,-0.1493,-2.0818,0.45605,1.4841,-1.6585,0.19612,0.081136,0.35448,-0.15557,-0.29188,0.29526
-0.57036,-0.14896,-2.0804,0.45544,1.483,-1.6573,0.19395,0.085443,0.3615,-0.15204,-0.29457,0.29822
-0.56959,-0.14861,-2.0789,0.45485,1.4817,-1.6561,0.19115,0.093191,0.36425,-0.1474,-0.29952,0.30106
-0.56884,-0.14823,-2.0774,0.45426,1.4806,-1.6549,0.18872,0.10272,0.3619,-0.14195,-0.30559,0.30381
-0.56809,-0.14779,-2.076,0.45368,1.4793,-1.6537,0.18705,0.11188,0.35578,-0.13616,-0.31107,0.30668
-0.56734,-0.14734,-2.0746,0.45316,1.478,-1.6525,0.18582,0.11869,0.34913,-0.13061,-0.31437,0.30986
-0.5666,-0.14683,-2.0732,0.45265,1.4768,-1.6512,0.18446,0.12186,0.34576,-0.12583,-0.31463,0.31342
-0.56587,-0.14636,-2.0719,0.45216,1.4755,-1.65,0.1826,0.12121,0.34848,-0.12207,-0.31209,0.31729
-0.56512,-0.14587,-2.0705,0.45167,1.4743,-1.6487,0.18046,0.11759,0.35774,-0.1192,-0.30796,0.32125
-0.5644,-0.1454,-2.069,0.4512,1.473,-1.6474,0.17882,0.11252,0.37151,-0.11678,-0.30394,0.32505
-0.56371,-0.14498,-2.0675,0.45075,1.4718,-1.6461,0.17869,0.10757,0.38609,-0.11429,-0.30149,0.32855
-0.56299,-0.14455,-2.0659,0.45029,1.4707,-1.6447,0.18071,0.10385,0.39776,-0.11144,-0.30133,0.33176
-0.56228,-0.14415,-2.0643,0.44984,1.4694,-1.6434,0.18478,0.10182,0.40423,-0.10834,-0.30324,0.33484
-0.56151,-0.14375,-2.0627,0.4494,1.4682,-1.6421,0.19,0.10143,0.40538,-0.10552,-0.30634,0.33804
-0.56074,-0.14334,-2.061,0.449,1.467,-1.6407,0.195,0.10254,0.40298,-0.1036,-0.3095,0.34159
