-0.42539,0.0052078,0.32184
-0.42539,0.0034719,0.31013
-0.42539,0.0034719,0.31598
-0.42539,0.0052078,0.31598
-0.37813,0.0069437,0.30428
-0.37813,0.00086797,0.32769
-0.37813,0.0026039,0.32769
-0.37813,0.0078117,0.30428
-0.33086,0.0069437,0.31013
-0.33086,0.0017359,0.32184
-0.33086,0.0034719,0.31598
-0.33086,0.0034719,0.31598
-0.28359,0.0052078,0.31013
-0.28359,0.0078117,0.30428
-0.28359,0.0043398,0.31598
-0.28359,0,0.32184
-0.28359,0.0060758,0.31013
-0.23633,0.0078117,0.29843
-0.23633,0.0017359,0.31598
-0.23633,0.0026039,0.32184
-0.23633,0.0034719,0.31013
-0.23633,0.0052078,0.29843
-0.18906,0.0043398,0.31013
-0.18906,0.0026039,0.31598
-0.18906,0.0017359,0.31598
-0.18906,0.0043398,0.31013
-0.18906,0.0060758,0.30428
-0.1418,0.0069437,0.29843
-0.1418,0.0060758,0.29843
-0.1418,0.0026039,0.31013
-0.1418,0.0052078,0.30428
-0.1418,0.0078117,0.30428
-0.094531,0.0078117,0.30428
-0.094531,0.00086797,0.31598
-0.094531,0.0043398,0.30428
-0.094531,0.0095476,0.29258
-0.047266,0.0043398,0.30428
-0.047266,0.0017359,0.31013
-0.047266,0.0052078,0.29843
-0.047266,0.0052078,0.29258
-0.047266,0.0052078,0.30428
0,0.0034719,0.30428
0,0.0060758,0.30428
0,0.0078117,0.29843
0,0.0095476,0.29843
0.047266,0.0017359,0.30428
0.047266,0.0043398,0.29843
0.047266,0.0043398,0.29843
0.047266,0.0069437,0.29843
0.047266,0.0078117,0.28673
0.094531,0.0060758,0.29843
0.094531,0.0052078,0.29258
0.094531,0.0034719,0.29258
0.094531,0.0043398,0.29258
0.1418,0.0052078,0.28673
0.1418,0.0043398,0.29258
0.1418,0.0034719,0.30428
0.1418,0.0060758,0.28673
0.1418,0.0069437,0.28087
0.18906,0.0060758,0.28673
0.18906,0.0078117,0.28673
0.18906,0.0060758,0.28673
0.18906,0.0026039,0.29258
0.18906,0.0026039,0.28673
0.23633,0.0034719,0.29843
0.23633,0.0043398,0.28673
0.23633,0.0052078,0.28673
0.23633,0.0060758,0.28087
0.23633,0.0086797,0.26917
0.28359,0.0060758,0.27502
0.28359,0.00086797,0.28087
0.28359,0.0017359,0.28673
0.28359,0.0052078,0.28087
0.33086,0.0086797,0.26332
0.33086,0.0043398,0.28087
0.33086,0.0034719,0.27502
0.33086,0.00086797,0.28087
0.37813,0.0078117,0.26917
0.37813,0.0052078,0.27502
0.37813,0.0060758,0.26917
0.37813,0.0069437,0.26917
0.37813,0.0043398,0.28673
0.37813,0.0069437,0.26917
0.42539,0.0017359,0.28087
0.42539,0.0034719,0.26917
0.42539,0.0060758,0.26917
0.42539,0.0069437,0.27502
0.47266,0.0086797,0.25747
0.47266,0.0052078,0.27502
0.47266,0,0.27502
0.47266,0.0026039,0.26917
0.47266,0.0060758,0.26917
0.51992,0.0026039,0.26332
0.51992,0.0060758,0.25162
0.51992,0.0060758,0.26917
0.51992,0.0043398,0.25162
0.51992,0.0026039,0.26332
0.56719,0.0034719,0.26332
0.56719,0.0069437,0.25162
0.56719,0.0060758,0.26332
0.56719,0.0060758,0.25162
0.56719,0.0043398,0.24577
0.61445,0.0017359,0.26332
0.61445,0.0052078,0.25162
0.61445,0.0069437,0.24577
0.61445,0.0043398,0.25747
0.61445,0.0052078,0.25747
0.61445,0.0078117,0.25747
0.66172,0.0052078,0.24577
0.66172,0.0060758,0.25162
0.66172,0.0060758,0.25162
0.66172,0.0043398,0.24577
0.70898,0.0043398,0.25747
0.70898,0.0069437,0.23991
0.70898,0.0060758,0.24577
0.70898,0.0043398,0.24577
