1.0571,-1.0014,-1.3678,0.0030194,0.57718,-0.7695,0.026678,0.18057,0.41352,-0.3344,0.14069,-0.066373
1.0573,-1.0007,-1.3662,0.0016581,0.57777,-0.76976,0.034749,0.17259,0.4198,-0.33272,0.13896,-0.05701
1.0574,-1.0001,-1.3645,0.00034907,0.57837,-0.76999,0.043761,0.16495,0.42741,-0.33349,0.13928,-0.045247
1.0576,-0.99941,-1.3627,-0.00097738,0.57894,-0.77011,0.051966,0.15992,0.43458,-0.33711,0.14078,-0.033494
1.0578,-0.99878,-1.361,-0.0023387,0.57945,-0.77018,0.057491,0.15875,0.43939,-0.34339,0.14208,-0.023824
1.0581,-0.99814,-1.3592,-0.003735,0.57996,-0.77027,0.059133,0.16153,0.44054,-0.35157,0.14189,-0.017378
1.0583,-0.99746,-1.3574,-0.0051487,0.58058,-0.77034,0.056988,0.16738,0.43795,-0.36051,0.13956,-0.014156
1.0585,-0.99677,-1.3557,-0.0066323,0.58118,-0.77041,0.052553,0.1749,0.43294,-0.36906,0.13525,-0.013244
1.0587,-0.99609,-1.354,-0.0081158,0.58172,-0.77048,0.048178,0.18257,0.42779,-0.37635,0.12983,-0.013328
1.0589,-0.99534,-1.3523,-0.0096168,0.58222,-0.77053,0.046088,0.18899,0.42497,-0.38201,0.12446,-0.013251
1.0591,-0.99456,-1.3506,-0.01117,0.58264,-0.77058,0.047416,0.19303,0.42625,-0.38615,0.12013,-0.0124
1.0593,-0.99379,-1.3489,-0.012723,0.58308,-0.77062,0.051735,0.19389,0.43214,-0.38917,0.11739,-0.010797
1.0595,-0.99301,-1.3472,-0.014259,0.58357,-0.77065,0.057315,0.19136,0.44167,-0.39161,0.11623,-0.0089044
1.0597,-0.99225,-1.3453,-0.015865,0.58411,-0.77067,0.061991,0.18593,0.45287,-0.39387,0.11626,-0.007285
1.06,-0.99152,-1.3435,-0.017418,0.5846,-0.7707,0.064198,0.179,0.46339,-0.3962,0.11693,-0.006282
1.0603,-0.99084,-1.3416,-0.019024,0.58505,-0.77074,0.063679,0.17271,0.47128,-0.39863,0.11778,-0.005862
1.0605,-0.99014,-1.3398,-0.02063,0.58547,-0.77075,0.061545,0.16949,0.47552,-0.40101,0.11851,-0.005659
1.0608,-0.98946,-1.3378,-0.022218,0.58591,-0.77079,0.059692,0.17128,0.47627,-0.40313,0.11905,-0.0051722
1.061,-0.98876,-1.3359,-0.023859,0.58638,-0.77081,0.059899,0.1788,0.47469,-0.40468,0.11939,-0.0040047
1.0612,-0.98805,-1.3341,-0.025447,0.5869,-0.77082,0.063059,0.19095,0.47254,-0.40541,0.11956,-0.0020338
1.0615,-0.98725,-1.3321,-0.02707,0.58746,-0.77082,0.068859,0.20493,0.47164,-0.40509,0.11951,0.00055334
1.0618,-0.98641,-1.3303,-0.028728,0.58793,-0.77081,0.076,0.21684,0.47336,-0.40365,0.11915,0.0033544
1.0621,-0.9855,-1.3284,-0.030334,0.58835,-0.77079,0.082785,0.22288,0.47822,-0.40118,0.11834,0.0059197
1.0625,-0.98461,-1.3265,-0.031905,0.58875,-0.77075,0.087758,0.22067,0.48572,-0.39802,0.11703,0.007916
