0,0,0.0027778,0.33644
0.0065242,-0.00080514,0.0029686,0.33629
0.018989,0.0020652,0.0015292,0.33563
0.024582,0.00079359,0.0025797,0.33536
0.028799,-0.0020589,0.0032544,0.33484
0.032247,-0.0057939,0.0037193,0.33472
0.045988,0.0072098,-0.0095089,0.33453
0.058797,-0.0016965,-0.014689,0.33453
0.065056,-0.0016302,-0.017255,0.33483
0.075856,-0.0023601,-0.024715,0.3346
0.078519,-0.0031124,-0.027463,0.3348
0.083403,-0.0014311,-0.03095,0.3348
0.089777,0.0018833,-0.034931,0.33502
0.1023,-0.0073609,-0.039777,0.33576
0.11631,-0.0022193,-0.049844,0.33591
0.11984,-0.00060042,-0.054187,0.33668
0.13207,-0.0033683,-0.062099,0.33722
0.13716,-0.0085063,-0.063302,0.33746
0.1491,-0.014137,-0.069612,0.33779
0.1525,-0.010084,-0.074801,0.33795
0.15853,-0.008462,-0.078806,0.338
0.16603,-0.0081957,-0.082151,0.338
0.17786,-0.020412,-0.086483,0.338
0.19041,-0.013817,-0.097595,0.33811
0.1961,-0.018689,-0.098781,0.33788
0.20694,-0.021783,-0.10637,0.33744
0.21141,-0.02082,-0.11017,0.33737
0.21659,-0.019764,-0.11398,0.3372
0.22224,-0.018648,-0.11778,0.3369
0.23327,-0.023498,-0.12538,0.33605
0.24637,-0.029479,-0.13087,0.3359
0.25017,-0.031421,-0.13354,0.33598
0.26301,-0.033997,-0.14176,0.33599
0.26996,-0.039607,-0.14243,0.33641
0.27755,-0.037757,-0.15171,0.33656
0.28416,-0.040905,-0.15379,0.33627
0.28884,-0.041074,-0.15691,0.33627
0.29242,-0.039573,-0.16063,0.33592
0.30301,-0.048162,-0.16645,0.33578
0.31793,-0.050888,-0.17502,0.33555
0.32146,-0.055566,-0.17675,0.33509
0.33369,-0.053277,-0.18756,0.33369
0.33824,-0.057136,-0.18942,0.33285
0.34223,-0.057084,-0.19303,0.33253
0.34585,-0.054435,-0.19781,0.33247
0.35989,-0.06372,-0.20326,0.33248
0.37381,-0.061612,-0.21005,0.33294
0.37764,-0.066257,-0.20805,0.33512
0.38796,-0.070395,-0.20861,0.33558
0.39358,-0.067055,-0.21116,0.33618
0.40632,-0.075854,-0.21131,0.33615
0.41058,-0.075408,-0.2117,0.33591
0.41501,-0.078614,-0.21097,0.33621
0.41953,-0.083867,-0.20961,0.33654
0.43341,-0.07746,-0.21637,0.33661
0.4471,-0.084456,-0.21552,0.33673
0.45122,-0.084924,-0.21675,0.33696
0.46565,-0.091327,-0.2174,0.33728
0.47095,-0.090372,-0.21894,0.33743
0.47627,-0.09066,-0.21979,0.33772
0.48162,-0.091866,-0.22014,0.33787
0.492,-0.092942,-0.22327,0.33779
0.50455,-0.10168,-0.22165,0.33698
0.50948,-0.095392,-0.22609,0.33578
0.52076,-0.10721,-0.22342,0.33512
0.52719,-0.1099,-0.22305,0.33404
0.53844,-0.10301,-0.22909,0.33359
0.54266,-0.10824,-0.2275,0.33327
0.54672,-0.10958,-0.22818,0.33342
0.55068,-0.10878,-0.23012,0.33384
0.56574,-0.11393,-0.23076,0.33399
0.57969,-0.11906,-0.23139,0.33529
0.58412,-0.11904,-0.23261,0.33635
0.59774,-0.11985,-0.23526,0.33688
0.6002,-0.12414,-0.23456,0.33807
0.60467,-0.12507,-0.23543,0.33792
0.61045,-0.1238,-0.23734,0.33748
0.62142,-0.13037,-0.23714,0.33647
0.6339,-0.13069,-0.24104,0.33623
0.63818,-0.1311,-0.24201,0.33463
0.65143,-0.13089,-0.2451,0.3341
0.65633,-0.13511,-0.24453,0.33328
0.66144,-0.13869,-0.24412,0.3332
0.66671,-0.1418,-0.24382,0.3332
0.67918,-0.14323,-0.24564,0.33387
0.69088,-0.14956,-0.24189,0.33387
0.69476,-0.1475,-0.24087,0.33461
0.70794,-0.14583,-0.23497,0.33499
0.71229,-0.14771,-0.23251,0.33553
0.717,-0.14875,-0.23041,0.33603
0.72205,-0.14904,-0.22863,0.33632
0.73555,-0.1528,-0.22131,0.33649
0.74067,-0.15238,-0.21993,0.3368
0.7528,-0.15364,-0.21358,0.33695
0.76811,-0.15999,-0.20375,0.33692
0.77305,-0.16139,-0.20178,0.33684
0.78303,-0.16022,-0.19651,0.33693
0.78687,-0.16068,-0.1949,0.33693
0.79149,-0.16144,-0.1927,0.33725
0.79673,-0.16244,-0.19006,0.33733
0.81161,-0.16428,-0.18297,0.33739
0.8215,-0.16383,-0.17704,0.33669
0.82531,-0.16338,-0.17544,0.33616
0.83887,-0.16493,-0.16962,0.33445
0.84461,-0.16357,-0.1676,0.33303
0.84913,-0.16365,-0.16563,0.33264
0.85245,-0.16516,-0.16372,0.33262
0.86576,-0.16873,-0.15516,0.33285
0.87647,-0.16629,-0.15074,0.33367
0.88273,-0.16774,-0.14745,0.3342
0.89625,-0.17149,-0.13878,0.33507
0.89992,-0.17046,-0.13705,0.33616
0.90448,-0.1702,-0.13515,0.33639
0.90999,-0.17077,-0.13307,0.3372
0.92199,-0.17178,-0.12629,0.3372
0.92714,-0.17514,-0.12193,0.33622
0.93959,-0.175,-0.11648,0.33569
0.95358,-0.17415,-0.11085,0.33295
0.95833,-0.17867,-0.10646,0.33148
0.96835,-0.17258,-0.10419,0.33069
0.97346,-0.17303,-0.10118,0.32988
