0,0,0.0028872,0.3338
0.0028475,0.0030187,0.0011143,0.33606
0.017225,-0.0047768,0.0043703,0.33652
0.021817,-0.0079979,0.0055435,0.33755
0.032819,-0.005778,0.0052008,0.33781
0.038033,-0.0036828,0.0044733,0.33873
0.052042,-0.00085565,0.0087527,0.33853
0.057471,-0.0024702,0.012974,0.33853
0.060176,-0.0010886,0.015185,0.33789
0.071871,-0.002077,0.020573,0.33774
0.075557,0.0033176,0.02106,0.33723
0.089694,-0.0014665,0.029822,0.33602
0.093922,0.0063807,0.028901,0.33549
0.10664,0.0055402,0.036312,0.33353
0.11167,0.0016257,0.040556,0.33338
0.12088,0.00063328,0.047367,0.33243
0.12668,0.0097664,0.046212,0.33229
0.13148,0.010871,0.049141,0.333
0.14468,0.0095713,0.056249,0.33396
0.14925,0.016772,0.056275,0.33492
0.16281,0.0131,0.065858,0.33527
0.16811,0.023109,0.064153,0.3359
0.18042,0.010351,0.076778,0.33613
0.18679,0.019757,0.075549,0.33641
0.19094,0.019351,0.078183,0.33679
0.20232,0.015589,0.087045,0.33729
0.20784,0.014485,0.090307,0.33744
0.22144,0.019258,0.09609,0.33773
0.22595,0.024896,0.096572,0.33774
0.23982,0.022434,0.10481,0.33782
0.24335,0.025351,0.1064,0.3372
0.25465,0.03048,0.11117,0.3372
0.26177,0.035511,0.11174,0.33528
0.26651,0.034785,0.11453,0.3345
0.27907,0.027418,0.12549,0.33392
0.28267,0.030538,0.12742,0.33368
0.29342,0.030627,0.13433,0.33361
0.29888,0.033892,0.13583,0.33427
0.31373,0.03538,0.14296,0.33531
0.31884,0.038258,0.14488,0.33632
0.32333,0.036402,0.1485,0.3367
0.33819,0.045876,0.15271,0.33698
0.34281,0.043395,0.15623,0.33713
0.35503,0.041589,0.16527,0.33773
0.36016,0.039296,0.16882,0.33773
0.37173,0.052063,0.16867,0.33783
0.37516,0.057108,0.16729,0.33767
0.38782,0.054659,0.16558,0.337
0.39406,0.053448,0.16478,0.33579
0.39785,0.056253,0.16071,0.33408
0.40871,0.053541,0.15374,0.3337
0.41492,0.056681,0.1495,0.33283
0.42673,0.056977,0.14291,0.3329
0.43353,0.057161,0.1398,0.33258
0.44619,0.057753,0.132,0.33266
0.45174,0.059627,0.12847,0.33326
0.45512,0.059901,0.12538,0.33427
0.4693,0.06091,0.11659,0.33435
0.47457,0.054096,0.11647,0.33538
0.48881,0.055097,0.10873,0.33554
0.49193,0.051913,0.10742,0.33617
0.50523,0.055659,0.097087,0.33637
0.51063,0.055374,0.094,0.33629
0.51541,0.056128,0.090815,0.33627
0.52858,0.057135,0.082637,0.33627
0.53226,0.056204,0.079836,0.33654
0.54559,0.053033,0.07359,0.33677
0.55086,0.055039,0.069333,0.33693
0.5649,0.051068,0.062777,0.33701
0.57006,0.050099,0.059773,0.33711
0.57422,0.051855,0.056109,0.33726
0.58714,0.056664,0.046015,0.33756
0.59092,0.058378,0.041769,0.33748
0.60491,0.051482,0.037749,0.33673
0.60853,0.047951,0.036961,0.3364
0.62047,0.053847,0.024942,0.3364
0.6238,0.056206,0.02032,0.33594
0.63662,0.046315,0.018379,0.33587
0.6405,0.045138,0.015656,0.33561
0.64543,0.048769,0.010877,0.33572
0.65923,0.050795,0.002077,0.33565
0.66449,0.048608,-7.3397e-05,0.33585
0.67496,0.043201,-0.0067333,0.33576
0.67923,0.044607,-0.010745,0.33515
0.6952,0.039804,-0.016426,0.33507
0.69708,0.044717,-0.022015,0.33503
0.70286,0.041916,-0.021995,0.33503
0.71551,0.041241,-0.020806,0.3347
0.71992,0.041271,-0.019272,0.33359
0.73207,0.042678,-0.013807,0.33226
0.73817,0.041489,-0.010128,0.33218
0.75018,0.043822,-0.0055353,0.33168
0.7538,0.046413,-0.0053003,0.33152
0.75907,0.046431,-0.0023794,0.3322
0.77374,0.04563,0.0061468,0.33273
0.77793,0.047404,0.0076075,0.33406
0.79123,0.043463,0.016352,0.33587
0.79549,0.045746,0.017951,0.33595
0.80749,0.045534,0.02581,0.33647
0.81146,0.047357,0.027122,0.33665
0.81606,0.046905,0.029849,0.33667
0.82112,0.044807,0.033601,0.33634
0.83327,0.04585,0.041033,0.33611
0.85033,0.049399,0.046279,0.33588
0.85384,0.049314,0.048824,0.33565
0.86445,0.052464,0.05499,0.33564
0.86949,0.052045,0.058048,0.33587
0.88305,0.055583,0.062556,0.33526
0.88716,0.057759,0.063471,0.33516
0.89161,0.06069,0.064798,0.33501
0.90328,0.056658,0.074966,0.33484
0.90958,0.056423,0.077421,0.33491
0.92274,0.06005,0.084037,0.33453
0.9266,0.058803,0.087326,0.33453
0.93979,0.062286,0.09309,0.33453
0.94549,0.062655,0.095721,0.33533
0.94947,0.065373,0.09729,0.33533
0.95283,0.068913,0.098488,0.33566
0.96691,0.066349,0.10806,0.33574
0.97926,0.069401,0.11405,0.33597
0.98259,0.070097,0.11667,0.33602
