1.191,-0.33547,0.28423,-1.4073,0.93674,-0.91501,0.00017416,0.12203,0.26387,-0.22364,0.037651,-0.0026963
1.191,-0.33498,0.28529,-1.4082,0.93691,-0.91502,0.00066463,0.12099,0.26153,-0.22715,0.042555,-0.0014332
1.191,-0.33449,0.28634,-1.4091,0.93708,-0.91502,0.00083099,0.11502,0.25947,-0.23046,0.05195,-0.00026834
1.191,-0.33406,0.28737,-1.4101,0.93729,-0.91501,0.00022219,0.10426,0.25769,-0.23329,0.064579,0.00056084
1.191,-0.33365,0.2884,-1.411,0.93756,-0.91501,-0.0013398,0.091558,0.25608,-0.23545,0.078077,0.00093973
1.191,-0.33332,0.28941,-1.412,0.93789,-0.91501,-0.0036082,0.081563,0.25444,-0.23684,0.089495,0.00089687
1.191,-0.33301,0.29042,-1.4129,0.93831,-0.91501,-0.0059691,0.07869,0.25247,-0.23744,0.096113,0.00057392
1.191,-0.33269,0.29144,-1.4139,0.93873,-0.91501,-0.0076934,0.084944,0.24999,-0.23728,0.096248,0.00016175
1.191,-0.33235,0.29243,-1.4148,0.93911,-0.91501,-0.0082546,0.098656,0.24708,-0.23638,0.089749,-0.0001706
1.1909,-0.33191,0.29341,-1.4157,0.93941,-0.91501,-0.0075488,0.11485,0.24418,-0.23474,0.078021,-0.00032716
1.1909,-0.3314,0.29438,-1.4167,0.93969,-0.91501,-0.0059016,0.12715,0.242,-0.23239,0.063564,-0.00030115
1.1909,-0.33088,0.29534,-1.4176,0.93991,-0.91501,-0.0038698,0.1304,0.24123,-0.22935,0.049271,-0.00015567
1.1909,-0.33037,0.29632,-1.4185,0.94007,-0.91501,-0.0019556,0.12281,0.24224,-0.22572,0.037709,1.7149e-05
1.1909,-0.3299,0.29728,-1.4194,0.94021,-0.91501,-0.00039396,0.1068,0.2448,-0.2217,0.03063,0.0001389
1.1909,-0.32952,0.29826,-1.4203,0.94035,-0.91501,0.0008794,0.088064,0.24809,-0.21758,0.028766,0.00017248
1.1909,-0.3292,0.29925,-1.4212,0.94047,-0.91501,0.0020838,0.073391,0.25089,-0.21375,0.031865,0.00012671
1.1909,-0.32892,0.30028,-1.422,0.94061,-0.91501,0.0033778,0.068142,0.25201,-0.21054,0.038857,4.125e-05
1.1909,-0.32866,0.3013,-1.4228,0.94077,-0.91501,0.0047091,0.074336,0.25072,-0.20814,0.048062,-3.7659e-05
1.1909,-0.32833,0.30229,-1.4237,0.94096,-0.91501,0.0058141,0.090035,0.24702,-0.20655,0.05743,-7.8324e-05
1.191,-0.32793,0.30325,-1.4245,0.9412,-0.91501,0.006353,0.11013,0.24166,-0.20549,0.064843,-7.3396e-05
1.191,-0.32746,0.30421,-1.4253,0.94148,-0.91501,0.0060874,0.12812,0.23588,-0.20452,0.06851,-3.6821e-05
1.191,-0.3269,0.30514,-1.4261,0.94178,-0.91501,0.004991,0.13831,0.23103,-0.20318,0.067389,7.6135e-06
1.191,-0.32634,0.30608,-1.4269,0.94204,-0.91501,0.0032423,0.1375,0.22814,-0.20117,0.061516,3.905e-05
1.191,-0.32582,0.30697,-1.4277,0.94227,-0.91501,0.0011237,0.12592,0.2276,-0.1984,0.052084,4.7733e-05
1.191,-0.32535,0.30789,-1.4285,0.94246,-0.91501,-0.0010929,0.10707,0.22904,-0.19503,0.041164,3.6174e-05
1.191,-0.32495,0.3088,-1.4293,0.94258,-0.91501,-0.0032022,0.086474,0.23154,-0.19135,0.03111,1.469e-05
1.191,-0.32465,0.30974,-1.4301,0.94269,-0.91501,-0.0050451,0.069991,0.23382,-0.18765,0.023829,-5.1615e-06
1.191,-0.32439,0.31067,-1.4308,0.94279,-0.91501,-0.0064571,0.061949,0.23473,-0.18414,0.020184,-1.5779e-05
1.1909,-0.32414,0.31161,-1.4315,0.94286,-0.91501,-0.0072486,0.063856,0.23353,-0.18089,0.019784,-1.5512e-05
1.1909,-0.32388,0.31255,-1.4323,0.94295,-0.91501,-0.0072537,0.074038,0.23016,-0.17789,0.021258,-7.6399e-06
1.1909,-0.32357,0.31346,-1.433,0.94304,-0.91501,-0.0064269,0.088327,0.22521,-0.17517,0.022934,2.2254e-06
1.1909,-0.32318,0.31435,-1.4336,0.94311,-0.91501,-0.0049211,0.10157,0.21978,-0.17276,0.023645,8.7534e-06
1.1908,-0.32275,0.31521,-1.4343,0.94321,-0.91501,-0.0030831,0.10941,0.21505,-0.17075,0.023317,8.6264e-06
1.1908,-0.32229,0.31608,-1.435,0.94332,-0.91501,-0.0013512,0.10967,0.21194,-0.16915,0.023061,1.2938e-06
1.1908,-0.32186,0.3169,-1.4357,0.9434,-0.91501,-9.6626e-05,0.10291,0.21075,-0.16787,0.024697,-1.0977e-05
1.1908,-0.32147,0.31777,-1.4364,0.94352,-0.91501,0.00050976,0.091956,0.21106,-0.16669,0.029867,-2.3617e-05
