-0.35851,3.9505,5.594,-3.8806,0.28257,-0.16375
-0.21094,2.2243,6.5196,-3.7791,0.37054,-0.10317
0.066831,1.0862,6.8359,-4.0328,0.39517,-0.064577
0.42374,-0.53973,7.6435,-3.8143,0.39704,-0.034216
0.699,-0.45143,7.3554,-4.0737,0.37281,-0.039237
0.74654,-0.72907,7.3059,-3.9082,0.32684,-0.057889
0.56581,-0.2729,7.2258,-3.9105,0.2916,-0.10284
0.26001,0.70704,6.7958,-3.6721,0.29353,-0.13076
-0.074988,1.5841,6.8172,-3.2789,0.33138,-0.17579
-0.27094,1.9046,6.7063,-3.0874,0.34549,-0.19217
-0.34027,1.5386,6.9902,-3.2457,0.3285,-0.20708
-0.099316,0.8802,6.8512,-3.1832,0.29195,-0.20391
0.20489,0.54897,6.8401,-2.9666,0.30352,-0.18755
0.65842,-0.28127,7.3069,-3.1099,0.33721,-0.16498
1.3016,-0.48982,7.2374,-3.0558,0.37029,-0.11636
1.8104,0.30992,7.1804,-2.7754,0.37864,-0.08313
1.9305,1.4355,6.6711,-3.0105,0.35965,-0.066662
1.9335,2.577,6.2479,-3.2226,0.29925,-0.070787
1.7149,2.7134,5.6803,-3.2013,0.21047,-0.086888
1.3117,2.7286,5.5503,-3.6571,0.15989,-0.13144
0.96519,2.127,5.3447,-3.696,0.15609,-0.17245
0.53782,1.6065,5.7958,-3.9608,0.22476,-0.20591
0.42768,0.65576,6.0859,-4.0264,0.34333,-0.22321
0.3145,-0.16878,6.5253,-3.8089,0.4385,-0.25373
0.27301,-1.1691,6.9771,-3.9608,0.43973,-0.26392
0.37641,-1.2617,6.9611,-3.757,0.34509,-0.29047
0.58871,-1.4303,6.8761,-3.8177,0.27206,-0.29986
0.9765,-1.6555,6.8052,-3.6996,0.25659,-0.30424
1.0592,-0.91391,6.6247,-3.3245,0.27972,-0.32004
1.149,0.027726,6.162,-3.2317,0.29081,-0.31115
0.94893,0.62921,6.1043,-3.1147,0.31341,-0.29234
0.76783,1.384,5.9873,-3.0253,0.28199,-0.28223
0.61453,0.73778,6.2269,-2.7238,0.1725,-0.24593
0.51214,0.2937,6.4355,-2.9334,0.13031,-0.19842
0.48305,-0.67611,6.5881,-2.8191,0.1764,-0.14665
0.72543,-1.5888,6.5804,-2.6354,0.27877,-0.10449
1.1905,-2.5102,6.8037,-2.7311,0.31761,-0.058048
1.5792,-1.9392,6.4581,-2.838,0.29491,-0.051254
1.909,-0.92622,6.1099,-2.7753,0.22155,-0.040606
2.1789,0.81448,5.9107,-3.1505,0.14421,-0.053135
2.0559,2.2214,5.1864,-3.346,0.14947,-0.072559
2.0357,3.3098,4.741,-3.3913,0.20198,-0.10455
1.9684,3.1461,5.0797,-3.6952,0.29081,-0.11087
1.8161,3.0129,5.0123,-3.6334,0.31817,-0.10639
1.7965,1.6846,5.6546,-3.8198,0.30811,-0.088273
1.6397,-0.55279,6.8356,-3.7289,0.30062,-0.061867
1.3095,-2.3656,7.4416,-3.5046,0.23769,-0.019829
0.93569,-2.586,7.5555,-3.5363,0.18722,0.0098781
0.71451,-2.3999,7.3939,-3.3135,0.17176,0.015848
0.67318,-1.0388,6.9501,-2.9612,0.2475,-0.0050514
0.75641,0.87592,6.0745,-3.0168,0.29387,-0.030182
1.0661,2.4407,5.481,-2.8326,0.2637,-0.06485
1.5261,3.4845,5.1094,-2.7387,0.19462,-0.095219
1.962,3.5125,4.9073,-2.5582,0.13261,-0.13278
2.3668,2.6699,5.2458,-2.6441,0.088385,-0.16638
2.6585,0.61978,5.6241,-2.5724,0.086398,-0.19622
2.8364,-1.1575,6.0971,-2.3446,0.12074,-0.21315
2.8373,-2.855,6.506,-2.3911,0.17839,-0.22166
2.6837,-3.1197,6.6148,-2.3565,0.18335,-0.22654
2.1923,-2.3075,6.0806,-2.2112,0.11956,-0.21894
1.6946,-0.6981,5.4668,-2.4557,0.075514,-0.20253
1.0974,1.9415,4.5645,-2.7754,0.071274,-0.15824
0.59581,4.0828,3.933,-3.0348,0.074032,-0.10532
0.43796,5.1747,3.5764,-3.1295,0.1232,-0.038984
0.58486,4.1411,4.0247,-3.2496,0.19327,0.0020444
0.99225,2.5292,4.7307,-3.3632,0.2211,0.045319
1.7243,-0.39347,5.7857,-3.4298,0.20551,0.061872
2.3191,-2.1642,6.5742,-3.4361,0.17054,0.035076
2.7363,-2.9163,6.819,-3.2248,0.20802,0.015416
2.9428,-3.1663,6.8061,-3.3171,0.2435,-0.013204
2.9728,-1.8415,6.0718,-3.1857,0.26364,-0.038879
2.8431,-0.4509,5.6033,-3.0498,0.26023,-0.061595
2.3198,1.7122,4.814,-2.9037,0.26505,-0.083205
1.8524,2.8644,4.202,-2.6946,0.24713,-0.093885
1.4055,2.4884,4.1346,-2.5046,0.2048,-0.085432
1.0451,1.8004,4.0771,-2.4535,0.1524,-0.064595
0.93283,-0.24036,4.8943,-2.1679,0.10697,-0.026752
0.92355,-2.4357,5.6558,-2.0726,0.13854,0.010588
1.2938,-3.8382,6.1565,-2.0023,0.21527,0.056435
1.5697,-4.7834,6.4022,-2.0018,0.28056,0.074922
1.9307,-4.8356,6.346,-1.885,0.27791,0.07133
2.2313,-3.6981,5.8556,-1.9617,0.21143,0.033533
2.3514,-1.8928,5.2171,-2.0255,0.12769,-0.0030357
2.2281,-0.29785,4.6657,-2.2101,0.1158,-0.055446
2.1122,0.69591,4.3865,-2.3888,0.10871,-0.086597
1.7907,1.3404,4.2746,-2.7293,0.12168,-0.13398
1.3265,1.3052,4.3765,-2.6303,0.17851,0
0.62754,1.7463,4.2619,-2.8381,0.20986,0
0.20524,1.4889,4.449,-2.9676,0.19863,0
-0.10796,1.0669,4.9062,-3.0808,0.14808,0
-0.018267,0.47405,5.356,-3.0116,0.066395,0
0.20215,-0.075245,5.4994,-3.0926,0.035235,0
0.57109,-0.70528,5.6618,-3.3207,0.061163,0
0.86827,-0.49738,5.3832,-3.1139,0.11624,0
0.99429,-0.48076,5.1639,-2.9702,0.1909,0
0.87867,-0.46632,4.8951,-2.8863,0.23643,0
0.49932,-0.48811,4.699,-2.5526,0.24748,0
0.079922,-0.00015692,4.427,-2.2996,0.18024,-0.24653
-0.29829,0.32284,4.3164,-2.2292,0.076492,-0.23989
-0.43959,1.1356,4.185,-2.0217,0.043476,-0.21341
-0.37222,1.2273,4.056,-1.9107,0.089144,-0.19639
-0.085321,1.1762,4.2358,-1.8139,0.17749,-0.14391
0.24371,0.41843,4.4015,-1.8772,0.21983,-0.095981
0.53951,-0.16993,4.441,-1.8022,0.21601,-0.022995
0.54663,-0.20655,4.318,-1.5958,0.17876,0.025218
0.65335,-1.0594,4.6923,-1.7335,0.10022,0.073228
0.36069,-1.7188,4.9517,-1.6504,-0.011266,0.092973
-0.13265,-2.3819,5.1994,-1.5882,-0.10244,0.080034
-0.49595,-2.6268,5.3658,-1.5086,-0.061462,0.048124
-0.97787,-2.1943,5.2744,-1.6113,0.014197,0.019749
-0.95901,-1.3141,4.8978,-1.9522,0.072764,-0.014081
-0.79408,0.21913,4.36,-1.9933,0.090313,-0.042103
-0.46116,1.3164,4.1607,-2.1858,0.082769,-0.042497
-0.14765,1.9679,3.8219,-2.5738,0.025826,-0.0349
0.013489,2.1708,3.6769,-2.5211,-0.058148,-0.01567
0.18811,1.9671,3.6326,-2.5471,-0.11689,0.010745
0.027644,1.4008,3.9744,-2.8128,-0.07336,0.052038
-0.12814,0.36599,4.1416,-2.7914,0.021787,0.092581
-0.32556,-1.0569,4.319,-2.7682,0.11389,0.12999
-0.43694,-2.3763,4.7837,-2.9008,0.16524,0.13099
-0.72408,-3.5825,5.0631,-2.7955,0.16454,0.11672
-0.96396,-3.522,4.9526,-2.7837,0.097093,0.075225
-1.0061,-2.55,4.5951,-2.7073,-0.013774,0.038698
-0.77476,-1.4823,4.3218,-2.454,-0.10664,-0.00073067
-0.53504,-0.0088912,3.6169,-2.0976,-0.13941,-0.044362
-0.18679,1.0447,3.1435,-2.0311,-0.11594,0
0.0012673,1.519,2.8761,-1.926,-0.02979,0
0.069127,1.3238,2.8993,-1.5279,0.081831,0
0.091482,0.53685,3.1338,-1.453,0.18878,0
-0.0069089,-0.57826,3.4761,-1.4104,0.2523,0
-0.034501,-2.2267,4.1661,-1.3055,0.24479,0
-0.11621,-4.1138,4.8693,-1.1514,0.19416,0
-0.3008,-5.0709,5.2745,-1.0953,0.12244,0
-0.31821,-5.0473,5.4032,-1.2235,0.049076,0
-0.47423,-3.8544,5.0385,-1.1292,0.020677,0
-0.51196,-2.3269,4.6438,-1.2694,0.035385,0
-0.55908,-0.84615,4.0306,-1.4605,0.087945,0
-0.35472,0.091593,3.6766,-1.5316,0.11773,0
0,0.50873,3.3836,-1.4091,0.14805,0
0,0.32733,3.3546,-1.5199,0.17613,0
0,-0.68215,3.5271,-1.5646,0.18728,0
0,-1.5492,3.8527,-1.5265,0.18916,0
0,-2.7584,4.1815,-1.7022,0.15089,0
0,-3.545,4.3195,-1.7167,0.081699,0
0,-4.4467,4.4242,-1.825,-0.029566,0
0,-4.3356,4.3738,-1.9842,-0.077307,0
0,-3.054,3.913,-2.0897,-0.096961,0
0,-0.9323,3.3431,-2.2373,-0.055268,0
0,1.2453,2.6403,-2.5182,0.016945,0
0,2.6472,2.2286,-2.5945,0.096882,0
0,3.0536,2.047,-2.6617,0.16758,0
0,2.2493,2.3355,-2.7441,0.22021,0
0,0.37301,2.7096,-2.5607,0.26133,0
0,-1.1048,3.3484,-2.278,0.3002,0
0,-2.667,4.0066,-1.9595,0.33996,0
0,-3.3277,4.273,-1.6636,0.36618,0
0,-3.0417,4.1794,-1.4858,0.38195,0
0,-2.2364,3.9,-1.2953,0.36641,0
0,-1.4169,3.4932,-1.0607,0.35817,0
0,-0.23564,3.0184,-0.98516,0.32909,0
0,0.46959,2.6965,-0.83078,0.28583,0
0,1.4252,2.5457,-0.87209,0.26187,0
0,1.7952,2.4902,-0.96563,0.24463,0
0,1.834,2.5443,-0.87627,0.24842,0
0,1.4683,2.8282,-0.8095,0.27352,0
0,0.84331,2.8484,-0.90035,0.30505,0
0,-0.35618,3.4754,-0.80398,0.34191,0
0,-1.8301,3.9622,-0.73188,0.36814,0
0,-2.7316,4.168,-0.64414,0.38248,0
0,-2.8828,4.1251,-0.64047,0.39321,0
2.9692,-2.2228,3.6576,-0.62816,0.40262,0
2.6971,-1.2663,3.266,-0.7649,0.4138,0
2.2844,-0.32037,2.7182,-0.84059,0.38834,0
2.0216,0.43675,2.2684,-0.92325,0.34205,0
1.6852,0.065833,2.1525,-0.99699,0.30682,0
1.3799,-1.003,2.4493,-1.0648,0.25498,0
1.2288,-2.5165,2.8138,-1.2247,0.20899,0
1.0226,-3.2129,2.9022,-1.3998,0.14582,0
1.0006,-3.6138,3.0823,-1.4607,0.088456,0
1.0913,-3.3362,3.0339,-1.5489,0.076309,0
1.091,-2.3371,2.7292,-1.6938,0.11353,0
1.2775,-1.4581,2.4047,-1.7702,0.14668,0
1.3577,-0.2116,1.8653,-1.8047,0.15886,0
1.4805,0.49011,1.5716,-2.0685,0.16768,0
1.543,0.75059,1.3998,-2.0634,0.1552,0
1.4428,0.52641,1.4253,-2.1626,0.11751,0
1.3431,0.26677,1.5217,-2.3151,0.074786,0
1.0367,-0.17626,1.6983,-2.2047,0.052718,0
0.68053,-0.55325,1.9775,-2.1596,0.057735,0
0.35442,-1.5762,2.3953,-2.0151,0.078541,0
0.16712,-2.8772,2.8473,-1.8773,0.11598,0
0.058056,-3.7823,3.1925,-1.5918,0.15033,0
0.22334,-4.3509,3.4582,-1.3695,0.1865,0
0.56866,-4.1892,3.4501,-1.2415,0.18535,-0.60139
0.86029,-3.0953,3.2551,-0.995,0.14625,-0.58184
0,-1.6104,2.9057,-0.90498,0.081911,-0.57326
0,0.57452,2.2338,-0.70008,-0.014959,-0.52413
0,2.4312,1.6323,-0.52709,-0.1493,-0.47548
0,3.1751,1.3185,-0.56099,-0.2287,-0.41178
0,2.2012,1.755,-0.342,-0.22564,-0.35858
0,0.40042,2.2181,-0.17435,-0.16364,-0.2921
0,-2.4035,3.0362,0.023077,-0.088753,-0.24674
0,-4.0923,3.3941,0.010978,-0.023153,-0.23079
0,-5.1693,3.6512,0.03417,0.028989,-0.20921
0,-5.4413,3.6817,-0.076924,0.080624,-0.21136
0,-3.9232,3.1475,-0.15887,0.070479,-0.22119
1.6917,-1.8909,2.2797,-0.35847,0.049395,-0.23238
1.4448,0.060411,1.5058,-0.46697,-0.0023131,-0.23188
1.3068,1.2124,0.80716,-0.37633,-0.10704,-0.23418
1.0244,1.2995,0.77011,-0.49685,-0.19967,-0.20708
0.86734,-0.1294,1.1209,-0.52771,-0.20218,-0.1567
0.83567,-2.3172,1.6913,-0.35763,-0.17778,-0.094173
0.84983,-4.5161,2.2843,-0.33593,-0.11225,-0.049799
0.84966,-5.9115,2.8067,-0.30597,-0.045405,-0.021126
1.0749,-6.6203,3.046,-0.33778,-0.0054912,-0.02323
0,-5.6467,2.6677,-0.36986,0.03524,-0.057008
0,-3.9583,2.2906,-0.55526,0.041963,-0.086137
0,-1.8984,1.6952,-0.59562,0.048592,-0.10555
0,-0.15677,1.029,-0.75659,0.022343,-0.14278
0,0.78555,0.46502,-0.93664,-0.0299,-0.15059
0,0.52548,0.46353,-0.9905,-0.11873,-0.15613
0,-0.6732,0.80776,-1.0335,-0.22239,-0.15516
0,-2.5111,1.2281,-1.1874,-0.32619,-0.16182
0,-4.5774,1.8399,-1.1523,-0.40751,-0.12951
0,-5.9443,2.4139,-0.97113,-0.40287,-0.088462
0,-5.7177,2.2535,-1.0337,-0.33528,-0.048349
0,-5.22,2.1584,-1.0975,-0.24205,0.012874
0,-3.8274,1.6037,-1.1506,-0.13532,0.068613
0,-2.7458,1.2218,-1.159,0,0.11651
0,-1.7445,0.8774,-1.2404,0,0.13729
0,-1.4299,0.58113,-1.3693,0,0.12776
0,-1.5735,0.71806,-1.606,0,0.11215
0,-2.013,0.88832,-1.6453,0,0.10975
0,-3.0123,1.4111,-1.5839,0,0.083375
0,-3.7542,1.8408,-1.6032,0,0.069798
0,-3.6302,1.8967,-1.6336,0,0.058955
0,-3.0019,1.9236,-1.7401,0,0.058387
0,-1.5132,1.5466,-1.7443,0,0.076505
0,0.14781,1.2683,-1.912,0,0.10648
0,1.8936,0.91477,-2.052,0,0.14189
0,2.9215,0.66437,-1.9293,0,0.17931
0,2.7847,0.85963,-1.6777,0,0.21753
0,1.7954,1.1876,-1.5652,0,0.23334
0,-0.01559,1.8434,-1.1979,0,0.23206
0,-2.1521,2.4772,-0.88363,0,0.21077
0,-3.8586,2.8039,-0.67543,0,0.17748
0,-4.4881,2.8459,-0.45913,0,0.13848
0,-3.9298,2.6317,-0.12924,0,0
0,-2.265,1.9574,-0.0018664,0,0
0,-0.41034,1.2942,0.15129,0,0
0,1.5284,0.47636,0.36205,0,0
0,2.5905,0.057352,0.4657,0,0
0,2.5438,-0.035782,0.4872,0,0
0,1.5047,0.22148,0.66604,0,0
0,-0.10014,0.78701,0.80363,0,0
0,-1.5846,1.2261,0.95384,0,0
0,-2.6178,1.4439,0.93019,0,0
0,-3.2603,1.724,1.0482,0,0
0,-2.9774,1.6048,1.006,0,0
0,-2.5736,1.1864,1.0065,0,0
0,-1.8977,0.84045,0.78929,0,0
0,-1.6451,0.4445,0.77263,0,0
0,-1.611,0.15462,0.58338,0,0
2.6249,-1.2003,-0.046364,0.38701,0,0
2.2381,-0.82871,-0.32773,0.31536,0,0
1.9798,-0.88916,-0.51249,0.25748,0,0
1.7221,-0.99037,-0.25126,0.1802,0,0
1.5466,-0.95055,-0.31511,0.25107,0,0
1.3167,-0.99008,-0.26234,0.084384,0,0
1.2711,-1.1229,-0.14101,0.16049,0,0
1.1407,-1.584,0.17494,0.20692,0,0
1.1246,-1.6687,0.27472,0.063833,0,0
0,-1.5318,0.42013,-0.028261,0,0
0,-1.6994,0.53085,-0.1271,0,0
0,-1.7177,0.61867,-0.069633,0,0
0,-1.5486,0.69558,0.016206,0,0
0,-1.6852,0.76036,0.0088291,0,0
0,-1.8515,0.76443,0.0085015,0,0
0,-1.977,0.72545,0.034137,0,0
0,-2.2539,0.60191,-0.01002,0,0
0,-2.6005,0.73045,0.075891,0,0
0,-2.832,0.81962,-0.0084083,0,0
0,-2.649,0.64505,-0.26419,0,0
0,-2.1828,0.2817,-0.34174,0,0
0,-1.7227,0.072806,-0.23811,0,0
0,-1.4962,-0.048672,-0.12232,0,0
0,-1.5525,0.097289,-0.12029,0,0
0,-1.2845,-0.10791,-0.13893,0,0
0,-1.4418,-0.045935,-0.20974,0,0
0,-1.8841,0.060854,-0.23183,0,0
0,-2.2663,0.20866,-0.20928,0,0
0,-2.7424,0.32028,-0.15909,0,0
0,-3.043,0.33077,-0.28992,0,0
0,-3.0018,0.33384,-0.57133,0,0
0,-2.9558,0.3062,-0.65214,0,0
0,-2.4548,0.12914,-0.74874,0,0
0,-2.1228,-0.030636,-0.70241,0,0
0,-1.6799,-0.33616,-0.74082,0,0
0,-1.7431,-0.39768,-0.75952,0,0
0,-1.952,-0.30672,-0.84539,0,0
0,-2.3676,-0.20668,-0.89128,0,0
0,-2.66,-0.19151,-0.90005,0,0
0,-3.1347,-0.061755,-0.877,0,0
0,-3.989,0.12165,-0.74068,0,0
0,-4.459,0.38358,-0.629,0,0
0,-4.6981,0.51876,-0.55826,0,0
0,-4.2638,0.29557,-0.71624,0,0
0,-3.6885,0.01105,-0.845,0,0
0,-2.689,-0.24621,-0.91471,0,0
0,-2.1922,-0.17732,-1.0123,0,0
0,-1.8492,-0.041198,-1.0652,0,0
0,-1.5112,0.081249,-0.98683,0,0
0,-1.8363,0.23927,-0.79711,0,0
0,-2.0177,0.4889,-0.6545,0,0
0,-2.0164,0.5014,-0.66622,0,0
0,-1.7776,0.49908,-0.69195,0,0
0,-1.8976,0.65338,-0.77176,0,0
0,0,0.87914,-0.80537,0,0
0,0,1.066,-0.89304,0,0
0,0,1.0975,-0.84121,0,0
0,0,1.0123,-0.86715,0,0
0,0,0.81777,-0.79417,0,0
0,0,0.55718,-0.72044,0,0
0,0,0.37641,-0.84718,0,0
0,0,0.093823,-0.956,0,0
0,-1.1031,-0.062782,-1.2686,0,0
0,-1.4491,0.022837,-1.5569,0,0
0,-1.9632,0.14688,-1.7929,0,0
0,-2.5923,0.36977,0,0,0
0,-3.031,0.60422,0,0,0
0,-3.4535,0.65475,0,0,0
0,-3.1508,0.38466,0,0,0
0,-3.1191,0.20546,0,0,0
0,-2.9419,0.043293,0,0,0
0,-2.6597,-0.0038148,0,0,0
0,-2.4474,-0.15417,-2.3994,0,0
0,-2.6282,-0.22761,-2.2986,0,0
0,-2.6379,-0.22488,-2.2399,0,0
0,-2.8353,-0.29326,-2.033,0,0
0,-3.0647,-0.26068,-1.883,0,0
0,-3.4336,-0.30751,-1.6189,0,0
0,-3.6986,-0.38416,-1.4378,0,0
0,-3.9191,-0.34684,-1.3356,0,0
0,-4.0805,-0.3305,-1.1838,0,0
0,-4.0519,-0.18464,-1.2504,0,0
0,0,-0.16483,-1.3177,0,0
0,0,-0.21129,-1.4361,0,0
0,0,-0.28111,-1.5952,0,0
0,0,-0.46766,-1.586,0,0
0,0,-0.62888,-1.6215,0,0
0,0,-0.74023,-1.5436,0,0
0,0,-0.76494,-1.4542,0,0
0,0,-0.73081,-1.2861,0,0
0,0,-0.55309,-1.146,0,0
0,0,-0.4466,-0.86739,0,0
0,0,-0.31403,-0.74547,0,0
0,0,-0.19813,-0.68527,0,0
0,0,-0.2807,-0.74161,0,0
0,0,-0.33153,-0.86258,0,0
0,0,-0.37567,-1.0071,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,-0.34453,0,0,0
0,0,-0.48061,0,0,0
0,0,-0.61186,0,0,0
0,0,-0.76177,0,0,0
0,0,-0.93646,0,0,0
0,0,-1.1824,0,0,0
0,0,-1.3699,0,0,0
0,0,-1.3763,0,0,0
0,0,-1.4978,0,0,0
0,0,-1.5039,0,0,0
0,0,-1.525,0,0,0
0,0,-1.4568,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,-0.44344,0,0
0,0,0,-0.16879,0,0
0,0,0,0.1931,0,0
0,0,0,0.64845,0,0
0,0,0,1.0924,0,0
0,0,0,1.537,0,0
0,0,0,2.0137,0,0
0,0,0,2.5412,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
