0.058056,-3.7823,3.1925,-1.5918,0.15033,0
0.22334,-4.3509,3.4582,-1.3695,0.1865,0
0.56866,-4.1892,3.4501,-1.2415,0.18535,-0.60139
0.86029,-3.0953,3.2551,-0.995,0.14625,-0.58184
0,-1.6104,2.9057,-0.90498,0.081911,-0.57326
0,0.57452,2.2338,-0.70008,-0.014959,-0.52413
0,2.4312,1.6323,-0.52709,-0.1493,-0.47548
0,3.1751,1.3185,-0.56099,-0.2287,-0.41178
0,2.2012,1.755,-0.342,-0.22564,-0.35858
0,0.40042,2.2181,-0.17435,-0.16364,-0.2921
0,-2.4035,3.0362,0.023077,-0.088753,-0.24674
0,-4.0923,3.3941,0.010978,-0.023153,-0.23079
0,-5.1693,3.6512,0.03417,0.028989,-0.20921
0,-5.4413,3.6817,-0.076924,0.080624,-0.21136
0,-3.9232,3.1475,-0.15887,0.070479,-0.22119
1.6917,-1.8909,2.2797,-0.35847,0.049395,-0.23238
1.4448,0.060411,1.5058,-0.46697,-0.0023131,-0.23188
1.3068,1.2124,0.80716,-0.37633,-0.10704,-0.23418
1.0244,1.2995,0.77011,-0.49685,-0.19967,-0.20708
0.86734,-0.1294,1.1209,-0.52771,-0.20218,-0.1567
0.83567,-2.3172,1.6913,-0.35763,-0.17778,-0.094173
0.84983,-4.5161,2.2843,-0.33593,-0.11225,-0.049799
0.84966,-5.9115,2.8067,-0.30597,-0.045405,-0.021126
1.0749,-6.6203,3.046,-0.33778,-0.0054912,-0.02323
0,-5.6467,2.6677,-0.36986,0.03524,-0.057008
0,-3.9583,2.2906,-0.55526,0.041963,-0.086137
0,-1.8984,1.6952,-0.59562,0.048592,-0.10555
0,-0.15677,1.029,-0.75659,0.022343,-0.14278
0,0.78555,0.46502,-0.93664,-0.0299,-0.15059
0,0.52548,0.46353,-0.9905,-0.11873,-0.15613
0,-0.6732,0.80776,-1.0335,-0.22239,-0.15516
0,-2.5111,1.2281,-1.1874,-0.32619,-0.16182
0,-4.5774,1.8399,-1.1523,-0.40751,-0.12951
0,-5.9443,2.4139,-0.97113,-0.40287,-0.088462
0,-5.7177,2.2535,-1.0337,-0.33528,-0.048349
0,-5.22,2.1584,-1.0975,-0.24205,0.012874
0,-3.8274,1.6037,-1.1506,-0.13532,0.068613
0,-2.7458,1.2218,-1.159,0,0.11651
0,-1.7445,0.8774,-1.2404,0,0.13729
0,-1.4299,0.58113,-1.3693,0,0.12776
0,-1.5735,0.71806,-1.606,0,0.11215
0,-2.013,0.88832,-1.6453,0,0.10975
0,-3.0123,1.4111,-1.5839,0,0.083375
0,-3.7542,1.8408,-1.6032,0,0.069798
0,-3.6302,1.8967,-1.6336,0,0.058955
0,-3.0019,1.9236,-1.7401,0,0.058387
0,-1.5132,1.5466,-1.7443,0,0.076505
