1.0575,-1.0012,-1.3667,0.0019199,0.57343,-0.76824,0.042069,0.17513,0.41875,-0.33092,0.19337,-0.054964
1.0577,-1.0005,-1.365,0.00061087,0.57423,-0.76847,0.047863,0.16348,0.4264,-0.33152,0.19609,-0.056366
1.0579,-0.99988,-1.3633,-0.00069813,0.57507,-0.76871,0.051624,0.15535,0.4335,-0.33479,0.1955,-0.058421
1.0581,-0.99929,-1.3615,-0.0020595,0.57585,-0.76894,0.052581,0.15285,0.43829,-0.34043,0.19034,-0.059819
1.0583,-0.99864,-1.3598,-0.0034383,0.57657,-0.76917,0.050844,0.15617,0.43944,-0.3477,0.18117,-0.059543
1.0585,-0.99801,-1.358,-0.0048346,0.57727,-0.76939,0.047517,0.16378,0.43664,-0.35567,0.17028,-0.057106
1.0587,-0.99732,-1.3563,-0.0062832,0.57793,-0.76964,0.044349,0.17336,0.43089,-0.36344,0.16082,-0.052604
1.0589,-0.99662,-1.3546,-0.0077667,0.57859,-0.76983,0.043046,0.18258,0.42425,-0.37035,0.15554,-0.046591
1.059,-0.99588,-1.3529,-0.0092328,0.5792,-0.77,0.044543,0.18975,0.41919,-0.37603,0.15561,-0.03985
1.0592,-0.99512,-1.3512,-0.010769,0.57976,-0.77014,0.048597,0.19384,0.4177,-0.38042,0.1601,-0.033153
1.0594,-0.99433,-1.3495,-0.01227,0.58041,-0.77027,0.053931,0.19448,0.42066,-0.38367,0.1664,-0.027074
1.0597,-0.99355,-1.3479,-0.013823,0.58114,-0.77035,0.058849,0.19175,0.42757,-0.38607,0.17124,-0.021896
1.0599,-0.99278,-1.3461,-0.015376,0.58188,-0.77044,0.062022,0.18626,0.43682,-0.38797,0.17206,-0.017632
1.0602,-0.99206,-1.3443,-0.01693,0.58254,-0.77051,0.06306,0.17924,0.44634,-0.38973,0.16801,-0.014102
1.0604,-0.99136,-1.3425,-0.018518,0.58315,-0.77056,0.062599,0.17254,0.45427,-0.3916,0.16022,-0.011053
1.0607,-0.99068,-1.3407,-0.020054,0.5838,-0.7706,0.061902,0.16833,0.45944,-0.39367,0.15122,-0.0082574
1.0609,-0.99,-1.3389,-0.021642,0.58441,-0.77062,0.062222,0.16849,0.46156,-0.39581,0.1439,-0.0055779
1.0611,-0.98932,-1.3371,-0.023213,0.58495,-0.77063,0.06425,0.17387,0.46112,-0.39771,0.14033,-0.0029851
1.0614,-0.98862,-1.3352,-0.024819,0.58547,-0.77065,0.067917,0.18378,0.45914,-0.39894,0.14107,-0.00053937
1.0617,-0.98787,-1.3333,-0.026424,0.58605,-0.77065,0.072557,0.19598,0.45699,-0.39914,0.14509,0.0016496
1.062,-0.98705,-1.3315,-0.028047,0.58667,-0.77063,0.077304,0.20719,0.45604,-0.3981,0.15033,0.0034694
1.0623,-0.9862,-1.3297,-0.029601,0.58732,-0.77062,0.081465,0.21411,0.45746,-0.39584,0.15455,0.0048447
1.0627,-0.98533,-1.3279,-0.031172,0.58795,-0.7706,0.0847,0.21446,0.46183,-0.3926,0.15613,0.0057629
1.063,-0.98449,-1.326,-0.032742,0.58851,-0.77058,0.086981,0.20779,0.46886,-0.38884,0.15453,0.0062816
1.0633,-0.98369,-1.3241,-0.034296,0.58908,-0.77055,0.088415,0.19572,0.47728,-0.38514,0.15036,0.0065188
1.0637,-0.98293,-1.3222,-0.035832,0.58971,-0.77053,0.089096,0.18152,0.48504,-0.38222,0.14495,0.006624
1.0641,-0.98222,-1.3202,-0.03735,0.59032,-0.77049,0.089053,0.16912,0.48993,-0.3808,0.13995,0.0067385
1.0645,-0.98156,-1.3183,-0.038886,0.5909,-0.77048,0.08832,0.16198,0.49034,-0.38152,0.13673,0.00695
1.0648,-0.98093,-1.3163,-0.040404,0.5914,-0.77044,0.087023,0.16199,0.48605,-0.38473,0.13605,0.0072571
1.0651,-0.98028,-1.3144,-0.041958,0.59188,-0.77041,0.085425,0.1689,0.47846,-0.39036,0.13796,0.0075558
1.0654,-0.97958,-1.3125,-0.043511,0.59245,-0.77039,0.083866,0.18032,0.47029,-0.39778,0.14173,0.0076582
1.0658,-0.97883,-1.3106,-0.045152,0.59312,-0.77035,0.082644,0.19247,0.46471,-0.40599,0.14612,0.007343
1.0661,-0.97803,-1.3088,-0.046757,0.59373,-0.77034,0.081883,0.2013,0.46418,-0.4138,0.14965,0.0064268
1.0665,-0.97721,-1.3069,-0.04845,0.59428,-0.7703,0.081483,0.20375,0.4695,-0.42024,0.151,0.0048339
1.0668,-0.97641,-1.305,-0.050143,0.59484,-0.77028,0.081179,0.19882,0.47948,-0.42483,0.14938,0.0026412
1.0671,-0.97564,-1.303,-0.051854,0.59538,-0.77028,0.08067,0.18796,0.49133,-0.42766,0.14481,7.9315e-05
1.0674,-0.97492,-1.3011,-0.053564,0.59601,-0.77028,0.079789,0.17473,0.50167,-0.42928,0.13817,-0.0025143
1.0677,-0.97423,-1.2991,-0.055257,0.59662,-0.7703,0.078599,0.16377,0.50781,-0.43045,0.13103,-0.0047762
1.0681,-0.97358,-1.297,-0.057002,0.59715,-0.77034,0.077386,0.15928,0.50873,-0.43177,0.12522,-0.0064082
1.0684,-0.97295,-1.295,-0.058748,0.59758,-0.77035,0.076536,0.16352,0.50541,-0.4335,0.12226,-0.0072486
1.0687,-0.97229,-1.293,-0.060458,0.59804,-0.77039,0.076353,0.17598,0.50042,-0.43553,0.12294,-0.0073032
1.069,-0.97157,-1.291,-0.062221,0.59847,-0.77041,0.076887,0.19343,0.49682,-0.43746,0.12697,-0.0067279
1.0693,-0.97073,-1.289,-0.063984,0.59901,-0.77044,0.077876,0.21097,0.49691,-0.43876,0.13301,-0.0057735
1.0696,-0.96986,-1.287,-0.065712,0.59968,-0.77046,0.078807,0.22379,0.50138,-0.439,0.13905,-0.004712
1.0699,-0.96894,-1.285,-0.067492,0.60029,-0.77048,0.079073,0.22877,0.50903,-0.4379,0.14301,-0.0037702
1.0703,-0.96805,-1.2829,-0.069237,0.60079,-0.77049,0.078165,0.22553,0.51739,-0.43546,0.1434,-0.0030861
1.0706,-0.96714,-1.2809,-0.070948,0.60128,-0.77049,0.07582,0.21634,0.52377,-0.43192,0.1399,-0.0026976
1.0708,-0.9663,-1.2787,-0.072693,0.60179,-0.77051,0.0721,0.20503,0.52649,-0.42785,0.13348,-0.0025583
1.0711,-0.9655,-1.2766,-0.074403,0.60233,-0.77053,0.067392,0.19541,0.52549,-0.42402,0.1262,-0.0025694
1.0714,-0.96475,-1.2745,-0.076061,0.60294,-0.77053,0.062363,0.18989,0.52234,-0.42133,0.12042,-0.0026167
1.0716,-0.96398,-1.2725,-0.077772,0.60348,-0.77055,0.057857,0.18889,0.51949,-0.4206,0.11802,-0.0026011
1.0718,-0.96325,-1.2704,-0.079447,0.6039,-0.77055,0.054738,0.19114,0.5191,-0.42236,0.1196,-0.002459
1.0721,-0.96244,-1.2683,-0.081123,0.60429,-0.77056,0.053652,0.19469,0.52212,-0.42664,0.12426,-0.0021706
